Instance Name;ft70
Mean Execution Time;4,75402
Execution time;4,8385
Execution steps;4830
Execution final cost;68881
Best known cost;38673
71307
71307
71307
71307
71307
71307
71307
70797
70797
70797
70797
70797
70797
70797
70488
70488
70454
70454
70454
70454
70223
70223
70223
70223
70223
70223
70223
70223
70223
70223
70223
70223
70223
69864
69864
69864
69864
69864
69864
69864
69864
69864
69864
69864
69864
69864
69864
69864
69864
69864
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
69538
