Algorithm;Instance_name;Instance_size;Number_of_executions;Execution_time;Execution_steps;Final_cost;Initial_quality;Best_known_cost;Similarity;Number_of_improvements;Quality;Initial_to_final_execution_ratio
SA;ft70;70;100;440.4074;263000;43070;0.8631862022599747;38673;0.2714285714285714;52012;0.11369689447418095;1.6729742280009288
SA;ft70;70;100;327.8701;267000;43776;0.7657280273058723;38673;0.3;56551;0.13195252501745403;1.5598958333333333
SA;ft70;70;100;389.1465;257000;42949;0.7881209112300571;38673;0.32857142857142857;46677;0.11056809660486644;1.610095694893944
SA;ft70;70;100;474.832;267000;43463;0.885708375352313;38673;0.3;55968;0.12385902309104543;1.6778869383153487
SA;ft70;70;100;429.1353;267000;43823;0.9225557882760582;38673;0.2714285714285714;56873;0.13316784319809685;1.6966204960865299
SA;ft70;70;100;432.741;264000;41082;0.7783725079512839;38673;0.37142857142857144;53072;0.062291521216352494;1.6740908427048342
SA;ft70;70;100;498.8079;270000;42537;0.8979391306596334;38673;0.3142857142857143;59466;0.0999146691490187;1.7255330653313585
SA;ft70;70;100;453.1115;263000;42698;0.8908540842448219;38673;0.32857142857142857;52973;0.10407778036356113;1.7126094899058504
SA;ft70;70;100;456.1963;263000;40647;0.9230729449486722;38673;1;52667;0.05104336358699868;1.8296799271778974
SA;ft70;70;100;369.388;263000;42751;0.8625656142528378;38673;0.2857142857142857;52242;0.10544824554598815;1.6848962597366144
SA;ft70;70;100;341.3199;262000;42702;0.7875778967238125;38673;0.3142857142857143;51100;0.10418121169808393;1.6189171467378578
SA;ft70;70;100;333.2401;271000;44016;0.8969565329816668;38673;0.3;60434;0.13815840508882166;1.6666893856779352
SA;ft70;70;100;349.4353;266000;43452;0.8612210069040416;38673;0.32857142857142857;54685;0.12357458692110775;1.6565175365921017
SA;ft70;70;100;454.92339999999996;268000;42731;0.7599100147389651;38673;0.3;57275;0.10493108887337418;1.5927780768060658
SA;ft70;70;100;474.8325;270000;42832;0.9374499004473406;38673;0.34285714285714286;59807;0.10754273007007473;1.7493229361225253
SA;ft70;70;100;474.61370000000005;264000;42224;0.8452667235539006;38673;0.38571428571428573;53149;0.09182116722261009;1.690081470253884
SA;ft70;70;100;448.2381;266000;42614;0.8700126703384791;38673;0.35714285714285715;55666;0.10190572233858247;1.697071384990848
SA;ft70;70;100;415.1928;276000;44337;0.9279083598376128;38673;0.2857142857142857;65546;0.14645876968427585;1.6816203171166295
SA;ft70;70;100;388.8059;264000;41738;0.8417759160137563;38673;0.35714285714285715;53843;0.07925426007809065;1.7065264267573914
SA;ft70;70;100;383.0369;267000;41514;0.8158922245494272;38673;0.34285714285714286;56300;0.0734621053448142;1.6916221033868093
SA;ft70;70;100;371.6129;261000;42940;0.7903964005895586;38673;0.32857142857142857;50222;0.11033537610219016;1.6124825337680484
SA;ft70;70;100;369.7084;264000;43679;0.8578853463656815;38673;0.3142857142857143;54220;0.1294443151552763;1.6449552416493052
SA;ft70;70;100;367.5388;262000;43442;0.9154707418612469;38673;0.3;51605;0.12331600858480077;1.7051931310713135
SA;ft70;70;100;391.3662;268000;42950;0.8053422284281023;38673;0.38571428571428573;57557;0.11059395443849715;1.6255646100116414
SA;ft70;70;100;360.0824;267000;43421;0.8437152535360587;38673;0.3142857142857143;56734;0.1227729940785561;1.6421086571014025
SA;ft70;70;100;411.1095;261000;42189;0.7805962816435239;38673;0.2857142857142857;51149;0.09091614304553565;1.6322027068667189
SA;ft70;70;100;467.444;266000;45378;0.7830269180048095;38673;0.21428571428571427;55288;0.1733767744938329;1.519568954118736
SA;ft70;70;100;372.8997;268000;42284;0.8721330126961964;38673;0.3142857142857143;57592;0.093372637240452;1.7122552265632391
SA;ft70;70;100;372.9161;267000;43201;0.8517053241279445;38673;0.2714285714285714;57205;0.11708427067980244;1.65762366611884
SA;ft70;70;100;367.10110000000003;264000;43399;0.8288987148656686;38673;0.2714285714285714;53334;0.12220412173868073;1.629738012396599
SA;ft70;70;100;319.00840000000005;259000;43813;0.8921211180927262;38673;0.35714285714285715;49203;0.1329092648617899;1.6701435646954101
SA;ft70;70;100;349.46909999999997;275000;43079;0.9339073772399349;38673;0.3;64571;0.11392961497685723;1.736112723136563
SA;ft70;70;100;334.4402;266000;42278;0.8823727148139529;38673;0.37142857142857144;55682;0.09321749023866781;1.7218647996593974
SA;ft70;70;100;350.0138;261000;42900;0.8434049595324904;38673;0.32857142857142857;50841;0.10930106275696222;1.6617715617715618
SA;ft70;70;100;327.98699999999997;269000;42711;0.8441548367077806;38673;0.2714285714285714;58219;0.10441393220076021;1.6698040317482616
SA;ft70;70;100;301.1397;258000;43206;0.8622811780829002;38673;0.2714285714285714;48145;0.11721355984795594;1.666898116002407
SA;ft70;70;100;334.1821;266000;42586;0.8961807979727459;38673;0.3142857142857143;55371;0.10118170299692292;1.7219508758747006
SA;ft70;70;100;350.0958;262000;42685;0.8429912341943991;38673;0.32857142857142857;51235;0.10374162852636207;1.6697668970364297
SA;ft70;70;100;350.6866;265000;43605;0.8483696635895844;38673;0.2857142857142857;54597;0.1275308354666046;1.6393074188739822
SA;ft70;70;100;368.0036;260000;43149;0.7941199286323791;38673;0.3;49512;0.11573966333100613;1.6080094556073141
SA;ft70;70;100;549.7446;254000;42841;0.814547617200631;38673;0.37142857142857144;44398;0.10777545057275101;1.638010317219486
SA;ft70;70;100;541.7045;270000;43153;0.9349416905851627;38673;0.14285714285714285;59816;0.11584309466552892;1.734062521725025
SA;ft70;70;100;499.05260000000004;273000;42114;0.8846223463398236;38673;0.2714285714285714;61993;0.08897680552323327;1.7306358930521917
SA;ft70;70;100;475.9637;266000;42648;0.8366043492876167;38673;0.2857142857142857;55171;0.10278488868202622;1.6654239354717688
SA;ft70;70;100;434.8224;267000;44364;0.9030848395521424;38673;0.2857142857142857;56569;0.14715693119230472;1.6589577134613651
SA;ft70;70;100;482.5776;265000;42640;0.8310449150570165;38673;0.2571428571428571;55044;0.10257802601298063;1.6606941838649156
SA;ft70;70;100;460.86199999999997;263000;42689;0.8870012670338479;38673;0.34285714285714286;52389;0.10384505986088485;1.7094801939609736
SA;ft70;70;100;394.42100000000005;265000;43806;0.8846482041734544;38673;0.2857142857142857;54450;0.132728260026375;1.6638131762772224
SA;ft70;70;100;422.4465;267000;43488;0.7825097613321956;38673;0.22857142857142856;56942;0.1245054689318129;1.5851499264164828
SA;ft70;70;100;383.3474;271000;41932;0.8391642748170558;38673;0.2857142857142857;60166;0.08427067980244615;1.6962224554039873
SA;ft70;70;100;398.4538;269000;42508;0.809738060145321;38673;0.3142857142857143;57887;0.09916479197372845;1.6464665474734168
SA;ft70;70;100;496.092;270000;41145;0.9005766296899645;38673;0.37142857142857144;59402;0.06392056473508649;1.7863895977640054
SA;ft70;70;100;559.2272;265000;43366;0.8758823985726476;38673;0.3142857142857143;54304;0.12135081322886769;1.6728773693677075
