Algorithm;Instance_name;Instance_size;Number_of_executions;Execution_time;Execution_steps;Final_cost;Initial_quality;Best_known_cost;Similarity;Number_of_improvements;Quality;Initial_to_final_execution_ratio
SA;ftv33;34;100;427.04789999999997;233000;1404;2.378693623639191;1286;0.5588235294117647;52683;0.09175738724727839;3.0947293447293447
SA;ftv33;34;100;440.3225;241000;1621;2.4922239502332815;1286;0.35294117647058826;61029;0.26049766718507;2.7705120296113512
SA;ftv33;34;100;394.7851;239000;1620;2.7737169517884914;1286;0.29411764705882354;59002;0.25972006220839816;2.995679012345679
SA;ftv33;34;100;413.3327;239000;1539;2.2534992223950234;1286;0.4411764705882353;58699;0.19673405909797823;2.718648473034438
SA;ftv33;34;100;346.2928;228000;1504;2.532659409020218;1286;0.3235294117647059;48083;0.16951788491446346;3.0206117021276597
SA;ftv33;34;100;405.3647;244000;1576;2.478227060653188;1286;0.3235294117647059;63508;0.2255054432348367;2.838197969543147
SA;ftv33;34;100;429.5196;239000;1452;2.349922239502333;1286;0.5294117647058824;58601;0.1290824261275272;2.9669421487603307
SA;ftv33;34;100;497.55319999999995;233000;1536;2.444012441679627;1286;0.4411764705882353;51672;0.19440124416796267;2.8834635416666665
SA;ftv33;34;100;446.20759999999996;235000;1617;2.3110419906687403;1286;0.47058823529411764;54541;0.2573872472783826;2.6332714904143475
SA;ftv33;34;100;362.6374;244000;1474;2.6135303265940903;1286;0.35294117647058826;63528;0.14618973561430793;3.1526458616010853
SA;ftv33;34;100;374.7609;238000;1486;2.6236391912908243;1286;0.3235294117647059;57330;0.15552099533437014;3.135935397039031
SA;ftv33;34;100;378.9303;238000;1480;2.030326594090202;1286;0.47058823529411764;57921;0.15085536547433903;2.6331081081081082
SA;ftv33;34;100;366.2582;236000;1511;2.06298600311042;1286;0.4411764705882353;55761;0.1749611197511664;2.6068828590337523
SA;ftv33;34;100;368.2533;240000;1559;2.363141524105754;1286;0.4117647058823529;59846;0.21228615863141523;2.77421423989737
SA;ftv33;34;100;374.7331;240000;1464;2.3926905132192844;1286;0.5882352941176471;58383;0.13841368584758942;2.9801912568306013
SA;ftv33;34;100;359.3397;236000;1630;2.4393468118195956;1286;0.4117647058823529;55552;0.26749611197511663;2.7134969325153375
SA;ftv33;34;100;335.0893;239000;1443;2.651632970451011;1286;0.5588235294117647;58367;0.12208398133748057;3.2543312543312544
