Algorithm;Instance_name;Instance_size;Number_of_executions;Execution_time;Execution_steps;Final_cost;Initial_quality;Best_known_cost;Similarity;Number_of_improvements;Quality;Initial_to_final_execution_ratio
random walk;kro124p;100;100;52.0012;26742;194289;4.118272150151808;36230;0;13323;4.36265525807342;0.9544287118673729
random walk;kro124p;100;100;52.000699999999995;25477;185319;4.395997791885178;36230;0;12720;4.11507038365995;1.05492151371419
random walk;kro124p;100;100;52.1059;18687;183982;4.394148495721778;36230;0;9392;4.078167264697765;1.062223478383755
random walk;kro124p;100;100;52.000699999999995;22508;186837;4.271211703008556;36230;0.03;11170;4.156969362406845;1.0221529996735121
random walk;kro124p;100;100;55.8834;15366;188773;4.218078940104886;36230;0;7638;4.210405741098537;1.0014726682311559
random walk;kro124p;100;100;52.001400000000004;21607;184880;4.776097157052167;36230;0.01;10901;4.102953353574386;1.131912591951536
random walk;kro124p;100;100;52.0008;28670;192144;3.978112061827215;36230;0.01;14372;4.303450179409329;0.9386553834624032
random walk;kro124p;100;100;52.0006;30230;196795;4.452856748550925;36230;0.01;15199;4.431824454871653;1.003872049594756
random walk;kro124p;100;100;52.747099999999996;34832;210589;4.161440794921336;36230;0.02;17520;4.812558653049958;0.8879808537008106
random walk;kro124p;100;100;52.000299999999996;37220;183929;4.533066519459012;36230;0.04;18644;4.076704388628209;1.0898933827727004
random walk;kro124p;100;100;52.000499999999995;43837;184555;4.10226331769252;36230;0.01;21912;4.09398288711013;1.0016255316843217
random walk;kro124p;100;100;52.3176;34364;210178;4.144741926580182;36230;0.01;17173;4.801214463152084;0.8868387747528286
random walk;kro124p;100;100;52.00020000000001;33478;178018;4.478029257521391;36230;0.03;16724;3.9135523047198455;1.1148816411823523
random walk;kro124p;100;100;52.0006;36499;182519;4.27319900634833;36230;0.02;18273;4.037786364890974;1.046729381598628
random walk;kro124p;100;100;52.0006;24094;185916;4.257659398288711;36230;0;12043;4.131548440518907;1.024575614793778
random walk;kro124p;100;100;52.001400000000004;29601;182692;4.132542092188793;36230;0.02;14874;4.042561413193486;1.0178442405797736
random walk;kro124p;100;100;52.0022;26384;184150;4.327077008004416;36230;0.02;13091;4.0828043058239025;1.0480586478414335
random walk;kro124p;100;100;53.5721;23219;184904;4.2878553684791605;36230;0.03;11670;4.103615788020977;1.036099813957513
random walk;kro124p;100;100;55.4896;24115;199028;4.165360198730334;36230;0.01;12096;4.493458459839911;0.9402747352131359
random walk;kro124p;100;100;52.2265;26314;186431;4.194783328733094;36230;0.01;13145;4.145763179685344;1.0095263126840492
random walk;kro124p;100;100;52.0004;32502;188314;4.588241788573006;36230;0.04;16114;4.19773668230748;1.0751298363371815
random walk;kro124p;100;100;52.0013;39248;187257;4.484791609163676;36230;0.01;19674;4.1685619652221915;1.0611832935484389
random walk;kro124p;100;100;52.0011;34979;191591;4.691057134971018;36230;0;17497;4.288186585702457;1.0761831192488165
random walk;kro124p;100;100;52.154399999999995;30842;184482;4.017085288434998;36230;0.01;15389;4.091967982335081;0.9852939582181459
random walk;kro124p;100;100;52.0004;32412;195357;3.921335909467292;36230;0;16092;4.392133590946729;0.9126880531539694
random walk;kro124p;100;100;52.621500000000005;37184;198619;4.019431410433342;36230;0.02;18647;4.482169472812586;0.915592163891672
random walk;kro124p;100;100;52.0011;40596;204215;4.228374275462324;36230;0.01;20309;4.63662710460944;0.9275714320691428
random walk;kro124p;100;100;52.0004;45243;187369;4.342809826110957;36230;0;22639;4.171653325972951;1.0330951224588913
random walk;kro124p;100;100;52.000499999999995;40740;198446;4.075489925476124;36230;0.01;20383;4.4773944245100745;0.9266248752809328
random walk;kro124p;100;100;52.3905;40341;198483;4.335026221363511;36230;0;20167;4.478415677615236;0.9738264738038018
random walk;kro124p;100;100;52.00020000000001;39034;199015;4.319210598951146;36230;0;19507;4.493099641181342;0.9683440946662312
random walk;kro124p;100;100;52.000299999999996;42489;184763;4.557686999723986;36230;0.01;21266;4.099723985647254;1.0898015295270156
random walk;kro124p;100;100;52.0008;42777;179256;4.174027049406569;36230;0;21319;3.9477228815898426;1.0457390547596732
random walk;kro124p;100;100;52.3877;41380;190997;4.286558101021253;36230;0;20705;4.271791333149324;1.0028010911166143
random walk;kro124p;100;100;52.2705;34836;186078;4.4290091084736405;36230;0.01;17299;4.136019873033398;1.0570459699695827
random walk;kro124p;100;100;52.0004;45160;200256;4.572674579078112;36230;0.01;22572;4.527353022357163;1.0081995046340684
random walk;kro124p;100;100;52.0001;45895;183027;4.633646149599779;36230;0;22963;4.051807894010489;1.1151742639064182
random walk;kro124p;100;100;52.000499999999995;41571;176038;4.32906431134419;36230;0.01;20867;3.8589014628760694;1.0967631988547928
random walk;kro124p;100;100;52.000499999999995;46261;180387;4.223792437206734;36230;0;23232;3.9789401048854542;1.0491776014901295
random walk;kro124p;100;100;52.0004;40757;194498;3.9678995307756004;36230;0.02;20348;4.368423958045819;0.9253925490236403
random walk;kro124p;100;100;52.036100000000005;46458;185043;4.688076179961358;36230;0.02;23227;4.107452387524151;1.1136816847975877
random walk;kro124p;100;100;52.001;41069;183798;4.20714877173613;36230;0.02;20600;4.073088600607232;1.026425750008161
random walk;kro124p;100;100;52.0012;35058;194130;4.317885730057963;36230;0.02;17415;4.358266629864753;0.9924638129088755
random walk;kro124p;100;100;52.000499999999995;38336;206503;4.142506210322937;36230;0;19332;4.699779188517803;0.9022290233071675
random walk;kro124p;100;100;52.2705;43125;176011;4.057963014076732;36230;0;21529;3.8581562241236544;1.041128111311225
random walk;kro124p;100;100;52.0019;43801;179657;4.332238476400772;36230;0.01;21891;3.958791057134971;1.0753101743878613
random walk;kro124p;100;100;52.00020000000001;40791;195961;4.210267733922164;36230;0;20489;4.4088048578526084;0.9632937166068759
random walk;kro124p;100;100;52.000699999999995;39603;183594;3.760447143251449;36230;0;19714;4.067457907811206;0.9394152314345785
