Algorithm;Instance_name;Instance_size;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000;1010;1020;1030;1040;1050;1060;1070;1080;1090;1100;1110;1120;1130;1140;1150;1160;1170;1180;1190;1200;1210;1220;1230;1240;1250;1260;1270;1280;1290;1300;1310;1320;1330;1340;1350;1360;1370;1380;1390;1400;1410;1420;1430;1440;1450;1460;1470;1480;1490;1500;1510;1520;1530;1540;1550;1560;1570;1580;1590;1600;1610;1620;1630;1640;1650;1660;1670;1680;1690;1700;1710;1720;1730;1740;1750;1760;1770;1780;1790
greedy;kro124p;100;115215;115215;115215;115076;113805;113805;113805;113805;113381;113381;113381;113381;113381;113381;113381;113381;113381;113381;113381;111924;111924;111924;111924;111214;109519;109519;109519;109519;109242;109199;109199;108630;108024;108024;107986;107986;107610;107610;107494;107168;107168;107168;107168;107168;107152;107152;107152;107152;107152;107152;107152;107152;107152;107152;107152;107152;107152;106161;106161;106161;106161;106161;105905;105905;105534;105096;104766;104766;104766;102666;102666;102241;102241;102193;102028;100215;100215;100215;100128;99333;99333;99225;99225;99225;99225;99225;99225;97678;97459;97459;97459;97012;97012;96677;96677;96087;96087;96087;96087;96087
greedy;kro124p;100;133522;132423;132423;131538;131315;131315;130720;130252;127486;127486;127486;126428;126409;126409;126409;126409;126409;126409;126409;125582;125582;125253;125253;124779;124779;124779;124779;124577;120005;119903;117909;117909;117909;117909;117909;117909;117909;117909;117909;117909;117909;117909;116689;116689;116228;115963;115963;115963;115963;115963;115963;115963;115277;111412;111412;111412;111412;110301;110301;108367;107730;107686;107686;107332;107332;106994;106994;106994;106994;106994;106994;106994;106994;106994;106010;106010;106010;106010;105044;105044;105044;105044;105044;105007;105007;103915;103915;102854;102854;102854;102854;102854;102391;102391;102110;102110;102110;102110;102110;102110
greedy;kro124p;100;124433;123705;123705;121827;119982;118858;117769;117308;117308;116061;116061;114806;114532;114532;114532;114532;112885;111823;111823;111823;111823;111823;111823;111823;111823;111823;111823;111823;111823;111823;111541;111541;111541;111541;111541;111541;111431;111431;111431;110784;110784;110522;110522;110522;110522;110522;110522;109989;109989;109989;109134;108836;108836;108836;108836;108836;108836;108836;108836;108836;108552;107644;107644;107644;107644;107590;107590;107590;107590;107590;107590;107590;107590;107590;107590;107590;107590;107590;107590;107590;107590;107363;107363;107363;107363;107363;107363;107363;107363;107363;107363;107363;107040;107040;107040;107040;107040;107040;106553;106553
greedy;kro124p;100;136779;136544;135959;135774;134736;133748;133748;132732;132732;132732;132732;132732;132732;132419;132419;132419;132419;132419;132419;132024;131379;128621;127800;126634;126634;125869;122897;122897;122897;122897;122667;122630;122185;121423;121423;121423;121423;121423;119509;119509;119294;119294;119294;118740;118628;118216;117702;117702;117702;117702;117702;117702;117702;117702;117702;117702;117702;117702;117702;117702;117702;117603;117603;116932;116932;116283;116283;116283;116283;116283;116264;116264;116264;116264;116264;116131;116032;115693;115693;115693;113619;113619;113594;113594;113594;113204;113204;113204;113204;113204;113204;113204;113204;112810;112810;112810;112810;112810;111929;111929
greedy;kro124p;100;129503;129503;129338;129338;129338;129338;129338;129338;129338;129169;128500;128500;128332;127553;126381;126381;126381;126165;126002;126002;126002;126002;126002;126002;126002;126002;125381;125381;125052;123929;123335;123335;122987;122987;122987;122987;122987;122987;122987;122856;120824;119674;119430;119237;118157;118157;118157;118157;118157;118157;118157;117490;115868;115862;115672;115672;115672;115672;115672;115672;115672;115488;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;115378;114811;114811;114783;114783;111111;109726;109726;109726;109249;107729;107729;107729;107088;107088;107088
greedy;kro124p;100;138831;134754;134570;134570;134570;132053;132053;132053;132053;131439;130755;130755;129379;128504;125843;125843;125843;125843;125740;125608;125608;125608;125608;124830;124770;123017;123017;122143;122059;122045;122045;121421;121421;121421;121421;121421;121421;121421;121421;121421;121421;121421;121421;121421;121421;121421;121421;121421;121281;121281;120954;120954;120816;120816;120816;120379;120379;120379;120379;120122;120122;120122;120122;119391;119391;119391;119391;119391;119391;119391;119391;119391;119391;119288;119288;118161;117509;116760;116760;116760;116760;116760;116760;116604;116272;116272;115820;115820;115820;115100;115100;115100;115100;115100;115100;115100;115100;115100;115100;115100
greedy;kro124p;100;130031;130031;129980;129980;129980;129980;129980;129980;129980;129980;129801;128895;126807;125371;125308;125308;124249;124249;124249;124249;124249;124249;124249;124249;124249;123474;123300;122924;121878;121878;121878;121769;121769;121769;121769;121769;121769;121769;120427;119803;118310;118310;118310;118310;118310;117973;117973;117973;117973;117973;117973;116485;116485;116485;116356;114410;113414;113414;113414;113414;113414;113414;113414;113414;113414;113414;113404;111673;111673;111673;111673;111673;111673;110888;110888;110888;110888;110525;109681;109588;109529;109529;109529;109529;107313;107313;107313;107313;107313;107313;107313;107313;107313;107313;107313;107313;106856;106780;106341;105607
greedy;kro124p;100;126401;126401;125409;125409;125409;125255;125255;125255;124644;124210;123952;123814;123814;123814;123780;123780;123780;123780;123561;123561;123235;123235;121965;121965;120487;119887;119633;119633;119633;119633;119633;119633;119633;119552;119552;119142;119142;119142;119142;119142;119142;119142;119142;119142;118463;118087;118087;118087;118087;118087;117369;117369;117369;117369;117203;117203;117203;116875;116109;115721;115721;114942;114883;114883;114883;114883;114883;114883;114883;114883;114883;114883;114883;114455;114455;114455;114455;114455;114455;114422;114422;114422;114422;114084;114084;113780;113780;113328;113328;113283;113283;113283;113132;113084;113084;113084;113084;113084;113084;113052
greedy;kro124p;100;129709;129709;129183;126886;126094;125868;125868;125868;125192;123153;123153;123153;123153;123153;123153;123153;123153;121425;120771;120771;120771;120771;119475;119475;119300;119300;119300;119300;119300;119056;119056;118907;117869;117869;117639;116580;116580;116416;116414;116333;115845;115845;115412;115412;115412;115412;114737;114437;114437;114437;114437;114437;114437;114437;114437;113077;113077;113077;112971;112971;112971;112971;112971;112886;112886;112030;111895;111895;111895;111895;111895;111895;111625;111625;111270;111270;111270;109224;109224;109088;109088;109088;109039;109039;108803;108803;108521;108521;107038;107038;107038;107038;107038;107038;107038;107038;107038;107038;107038;107038
greedy;kro124p;100;122013;120996;120489;120489;120198;120198;120198;120198;119602;119602;119602;119602;119381;117675;116871;114711;113977;113060;112244;112206;112206;112206;112206;112206;112206;112206;112206;112206;112206;112088;112088;112051;112051;111969;111969;111201;110633;110633;110633;110633;110633;110633;110126;110126;110126;110126;110126;110126;110126;108884;108884;108884;108884;108884;108884;108725;108725;108725;108372;108372;106761;106761;106761;106761;106761;106761;106286;106286;106286;106286;106286;106286;106286;106286;106286;106286;106286;106286;106286;106286;106218;106050;105687;104388;104388;104388;104388;104238;104238;104238;104238;104238;104034;104034;103590;103590;103345;102308;102308;102308
greedy;kro124p;100;122810;122671;122671;122671;122671;122671;122347;121383;121383;121383;121312;121231;119391;119391;119097;119097;119097;118745;118745;118745;118745;118477;117732;116742;116742;116742;116742;116742;116742;116742;116742;116742;116742;116742;116742;116742;116742;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;116561;115893;115657;115657;115657;115657;115657;115639;115519;115281;115117;115117;115117;114576;114576;114392;114392;113402;113402;113402;113402;113402;112825;112825;112825;112825;112633;112633;112633;112633;112633;111685;111685;111205;111205;109048;109048;109048
