Steps;Time;Cost
0;4,9906999999999995;67914
0;4,4218;67914
0;4,9214;67914
0;4,922000000000001;67914
0;4,4841999999999995;67914
0;4,5307;67914
0;4,4776;67914
0;4,4312;67914
0;4,6032;67914
0;4,4121999999999995;67914
0;4,5125;67914
0;4,4315;67914
0;4,5147;67914
0;4,4997;67914
0;4,4281;67914
0;4,4504;67914
0;4,4565;67914
0;4,4896;67914
0;4,5352;67914
0;4,494;67914
0;4,680400000000001;67914
0;4,5463;67914
0;4,6428;67914
0;4,6619;67914
0;4,6396;67914
0;4,7915;67914
0;5,0362;67914
0;4,7171;67914
0;4,5071;67914
0;4,574199999999999;67914
0;4,825399999999999;67914
0;4,5128;67914
0;4,5449;67914
0;4,5338;67914
0;4,6228;67914
0;4,5196000000000005;67914
0;4,545000000000001;67914
0;4,5801;67914
0;4,6213;67914
0;4,5066999999999995;67914
0;4,5414;67914
0;4,8664;67914
0;4,5061;67914
0;4,5285;67914
0;4,6231;67914
0;4,8293;67914
0;4,5057;67914
0;4,5523;67914
0;4,6509;67914
0;4,579;67914
0;4,9752;67914
0;4,5325;67914
0;4,675000000000001;67914
0;4,507;67914
0;4,5699;67914
0;4,5046;67914
0;4,5027;67914
0;4,512300000000001;67914
0;4,499099999999999;67914
0;4,502;67914
0;4,5316;67914
0;4,5459000000000005;67914
0;4,5015;67914
0;4,515;67914
0;4,4948999999999995;67914
0;4,5442;67914
0;4,5826;67914
0;4,5313;67914
0;4,5741000000000005;67914
0;4,495500000000001;67914
0;4,6553;67914
0;4,4996;67914
0;4,5036;67914
0;4,4973;67914
0;4,5415;67914
0;4,506600000000001;67914
0;4,5014;67914
0;4,5395;67914
0;4,5009999999999994;67914
0;4,5108;67914
0;4,4963;67914
0;4,5013;67914
0;4,5044;67914
0;4,5058;67914
0;4,5407;67914
0;4,495500000000001;67914
0;4,5028999999999995;67914
0;4,4978;67914
0;4,5313;67914
0;4,494;67914
0;4,5104999999999995;67914
0;4,4973;67914
0;4,5071;67914
0;4,5327;67914
0;4,500900000000001;67914
0;4,4944;67914
0;4,4998;67914
0;4,5421000000000005;67914
0;4,5512;67914
0;4,5015;67914
0;4,525;67914
0;4,5359;67914
0;4,5315;67914
0;4,5136;67914
0;4,4910000000000005;67914
0;4,5317;67914
0;4,5035;67914
0;4,4701;67914
0;4,4244;67914
0;4,494599999999999;67914
0;4,4625;67914
0;4,4878;67914
0;4,9528;67914
0;4,4569;67914
0;4,5293;67914
0;4,6567;67914
0;4,4638;67914
0;4,495500000000001;67914
0;4,5957;67914
0;4,4834000000000005;67914
0;4,6121;67914
0;4,483499999999999;67914
0;4,5911;67914
0;4,4746999999999995;67914
0;4,4527;67914
0;4,4243;67914
0;4,4818;67914
0;4,4116;67914
0;4,505999999999999;67914
0;4,534800000000001;67914
0;4,507899999999999;67914
0;4,5009999999999994;67914
0;4,497400000000001;67914
0;4,4964;67914
0;4,5126;67914
0;4,5579;67914
0;4,6099;67914
0;4,651599999999999;67914
0;4,5409;67914
0;4,5709;67914
0;4,7085;67914
0;4,578600000000001;67914
0;4,5392;67914
0;4,6038;67914
0;4,5746;67914
0;4,5182;67914
0;4,5109;67914
0;4,508500000000001;67914
0;4,6768;67914
0;4,507899999999999;67914
0;4,5181;67914
0;4,6621;67914
0;4,5164;67914
0;4,4958;67914
0;4,5454;67914
0;4,5817000000000005;67914
0;4,585;67914
0;4,5009999999999994;67914
0;4,5128;67914
0;4,841200000000001;67914
0;4,6016;67914
0;4,4976;67914
0;4,5865;67914
0;4,5232;67914
0;4,5351;67914
0;4,574800000000001;67914
0;4,6517;67914
0;4,5099;67914
0;4,5013;67914
0;4,6065000000000005;67914
0;4,5445;67914
0;4,5373;67914
0;4,5453;67914
0;4,6499999999999995;67914
0;4,5075;67914
0;4,5023;67914
0;4,5509;67914
0;4,6128;67914
0;4,5335;67914
0;4,504099999999999;67914
0;4,5268;67914
0;4,845000000000001;67914
0;4,5129;67914
0;4,549799999999999;67914
0;4,8211;67914
0;4,5161999999999995;67914
0;4,5071;67914
0;4,5360000000000005;67914
0;4,6732;67914
0;4,5158000000000005;67914
0;4,5097000000000005;67914
0;4,9653;67914
0;4,5108;67914
0;4,5047999999999995;67914
0;4,5377;67914
0;4,657299999999999;67914
0;4,5023;67914
0;4,5736;67914
0;4,5021;67914
0;4,5461;67914
0;4,5318;67914
0;4,5014;67914
0;4,6314;67914
0;4,5385;67914
0;4,5164;67914
0;4,542400000000001;67914
0;4,6911000000000005;67914
0;4,5023;67914
0;4,5051;67914
0;4,5136;67914
0;4,5814;67914
0;4,5337;67914
0;4,5043;67914
0;4,5988;67914
0;4,51;67914
0;4,5153;67914
0;4,5285;67914
0;4,6129;67914
0;4,5007;67914
0;4,6105;67914
