Steps;Time;Cost
0;2,1471;24063
0;2,1477000000000004;24063
0;2,1771;24063
0;2,182;24063
0;2,1545;24063
0;2,1481999999999997;24063
0;2,1472;24063
0;2,1765;24063
0;2,155;24063
0;2,1502000000000003;24063
0;2,2066999999999997;24063
0;2,1469;24063
0;2,1478;24063
0;2,1774;24063
0;2,1509;24063
0;2,1479;24063
0;2,2144999999999997;24063
0;2,1465;24063
0;2,1475;24063
0;2,1494999999999997;24063
0;2,2695;24063
0;2,2007;24063
0;2,1771;24063
0;2,2034;24063
0;2,1498;24063
0;2,1492;24063
0;2,4;24063
0;2,1467;24063
0;2,1472;24063
0;2,1452;24063
0;2,5571;24063
0;2,1738;24063
0;2,1473;24063
0;2,1768;24063
0;2,1478;24063
0;2,2166;24063
0;2,179;24063
0;2,175;24063
0;2,1483000000000003;24063
0;2,1452;24063
0;2,1538999999999997;24063
0;2,1898999999999997;24063
0;2,1496000000000004;24063
0;2,1469;24063
0;2,235;24063
0;2,2046;24063
0;2,1951;24063
0;2,1528;24063
0;2,1936;24063
0;2,2143;24063
0;2,1866;24063
0;2,1462999999999997;24063
0;2,1531;24063
0;2,1462;24063
0;2,1998;24063
0;2,2060999999999997;24063
0;2,146;24063
0;2,1458;24063
0;2,1528;24063
0;2,2317;24063
0;2,2096;24063
0;2,1481;24063
0;2,4382;24063
0;2,2038;24063
0;2,2077;24063
0;2,3427000000000002;24063
0;2,1451000000000002;24063
0;2,1802;24063
0;2,1473999999999998;24063
0;2,1478;24063
0;2,2352000000000003;24063
0;2,1461;24063
0;2,1779;24063
0;2,2117;24063
0;2,146;24063
0;2,1513;24063
0;2,1454999999999997;24063
0;2,1567000000000003;24063
0;2,2087;24063
0;2,1473999999999998;24063
0;2,2082;24063
0;2,1487;24063
0;2,765;24063
0;2,1932;24063
0;2,1741;24063
0;2,1543;24063
0;2,1468;24063
0;2,1563;24063
0;2,2205;24063
0;2,1962;24063
0;2,2407;24063
0;2,1973000000000003;24063
0;2,2015;24063
