Steps;Time;Cost
38394;181,0316;39
42120;196,8894;42
32504;150,627;42
44510;206,8646;47
41888;195,7677;40
38022;177,57899999999998;41
38189;177,68529999999998;42
34744;162,7896;40
38902;180,5062;42
30071;139,1024;50
