Steps;Time;Cost
0;0,0455;42515
0;0,0431;43177
0;0,0434;42321
0;0,043000000000000003;43465
0;0,043699999999999996;43879
0;0,045399999999999996;42515
0;0,0455;42949
0;0,0516;43013
0;0,0444;43467
0;0,044199999999999996;43394
0;0,0449;43392
0;0,0453;42547
0;0,0435;43391
0;0,0427;42545
0;0,0453;42756
0;0,0455;43697
0;0,044;43939
0;0,044700000000000004;42587
0;0,0462;42756
0;0,0441;43113
0;0,043699999999999996;43524
0;0,0431;42858
0;0,0457;42547
0;0,0431;43052
0;0,0432;44317
0;0,0448;42728
0;0,044;43506
0;0,0432;41815
0;0,0434;43939
0;0,0485;43113
0;0,0448;42321
0;0,0445;43467
0;0,045000000000000005;42824
0;0,0453;43675
0;0,0439;43391
0;0,0434;43524
0;0,045000000000000005;43237
0;0,0425;43358
0;0,0448;42412
0;0,0429;43360
0;0,045000000000000005;42989
0;0,0446;43141
0;0,0432;43939
0;0,0431;42979
0;0,0436;43013
0;0,0431;43444
0;0,045000000000000005;43675
0;0,043000000000000003;42561
0;0,044199999999999996;43879
0;0,0435;43394
0;0,0438;43525
0;0,047;43444
0;0,0434;43237
0;0,0462;42515
0;0,0446;42587
0;0,0449;43113
0;0,044;43113
0;0,0423;42545
0;0,0432;43177
0;0,0419;43266
0;0,0441;43673
0;0,0441;42673
0;0,043300000000000005;42561
0;0,0427;43095
0;0,044;43673
0;0,0441;43525
0;0,0455;43697
0;0,0446;43202
0;0,0438;43391
0;0,0439;43879
0;0,043000000000000003;42545
0;0,0446;43525
0;0,0438;43444
0;0,0494;43879
0;0,0453;43113
0;0,0436;42321
0;0,0438;43519
0;0,044;43675
0;0,0438;42321
0;0,0428;43177
0;0,0439;42471
0;0,0441;42547
0;0,0426;43227
0;0,044;42673
0;0,045399999999999996;43697
0;0,0438;43013
0;0,043000000000000003;42951
0;0,0432;43186
0;0,0439;43444
0;0,045200000000000004;42515
0;0,0445;43444
0;0,043300000000000005;42979
0;0,0448;42824
0;0,0448;43675
0;0,043699999999999996;43186
0;0,0449;42547
0;0,0443;44282
0;0,0445;43900
0;0,0461;42870
0;0,0439;42728
0;0,0457;43171
0;0,0439;43162
0;0,0426;43237
0;0,0434;42989
0;0,0431;43859
0;0,0436;43273
0;0,043000000000000003;43273
0;0,0421;43095
0;0,0448;43900
0;0,0425;43052
0;0,0435;43391
0;0,0424;43273
0;0,0453;42515
0;0,0439;43273
0;0,0419;43088
0;0,0441;42412
0;0,0438;43012
0;0,0466;42870
0;0,0483;43227
0;0,0444;43162
0;0,0431;42979
0;0,0451;42587
0;0,044199999999999996;43846
0;0,044700000000000004;43113
0;0,0423;42951
0;0,0425;43237
0;0,044700000000000004;43392
0;0,0439;42561
0;0,045399999999999996;43141
0;0,045000000000000005;43618
0;0,0424;43237
0;0,0439;43394
0;0,0443;43900
0;0,0439;42858
0;0,045599999999999995;43098
0;0,0423;43227
0;0,0424;43232
0;0,0419;43237
0;0,041100000000000005;43237
0;0,043699999999999996;42321
0;0,0506;43013
0;0,0742;43846
0;0,0448;43237
0;0,043000000000000003;43266
0;0,041699999999999994;43177
0;0,0429;43506
0;0,0434;43391
0;0,045000000000000005;42824
0;0,043699999999999996;42561
0;0,045399999999999996;43392
0;0,0441;42728
0;0,0434;43859
0;0,0421;43939
0;0,0429;42545
0;0,0435;42412
0;0,0435;42471
0;0,0425;44013
0;0,0449;42508
0;0,043699999999999996;42745
0;0,0455;43467
0;0,043699999999999996;43232
0;0,0453;42587
0;0,0481;43052
0;0,045599999999999995;42756
0;0,044700000000000004;42728
0;0,045399999999999996;43879
0;0,0675;43697
0;0,0606;43113
0;0,045599999999999995;42756
0;0,045599999999999995;42824
0;0,045000000000000005;42870
0;0,0449;43467
0;0,0444;42858
0;0,0457;43202
0;0,047;42870
0;0,0455;42515
0;0,045000000000000005;42547
0;0,0445;42858
0;0,0449;42673
0;0,044700000000000004;43391
0;0,0435;43360
0;0,0441;43391
0;0,052500000000000005;43273
0;0,0669;42471
0;0,058699999999999995;43467
0;0,0453;42824
0;0,045000000000000005;42547
0;0,0445;42547
0;0,0436;42673
0;0,0451;42515
0;0,0432;43177
0;0,0432;44282
0;0,044199999999999996;43467
0;0,0428;43227
0;0,0434;43012
0;0,0427;43052
0;0,045899999999999996;43186
0;0,0438;43444
0;0,0443;42673
0;0,0436;44282
0;0,0432;43519
0;0,0455;42515
0;0,0431;42545
0;0,045000000000000005;43697
0;0,0621;43227
0;0,0434;43444
0;0,045000000000000005;42508
0;0,0428;43266
0;0,043699999999999996;42321
0;0,0443;42989
0;0,0451;43675
0;0,0435;43186
0;0,044;43519
0;0,0431;43524
0;0,0424;43273
0;0,044700000000000004;42508
0;0,044;43162
0;0,043300000000000005;42858
0;0,0431;43859
0;0,0432;43232
0;0,043300000000000005;43360
0;0,0445;43171
0;0,044700000000000004;42703
0;0,0423;43095
0;0,0422;43227
0;0,0445;42864
0;0,044199999999999996;43273
0;0,0457;43098
0;0,0432;44317
0;0,0429;41815
0;0,0434;43232
0;0,045399999999999996;42756
0;0,0439;42412
0;0,0429;43358
0;0,0445;42515
0;0,0436;43673
0;0,044199999999999996;42728
0;0,0446;43162
0;0,046;44013
0;0,0424;44013
0;0,0446;42989
0;0,0424;42951
0;0,045000000000000005;42824
0;0,043300000000000005;43506
0;0,0438;43162
0;0,044700000000000004;43202
0;0,0451;42515
0;0,0426;43273
0;0,0465;43273
0;0,043300000000000005;42858
0;0,0446;42587
0;0,0427;43859
0;0,0426;44317
0;0,0438;42864
0;0,0441;43360
0;0,0428;42979
0;0,0432;44282
0;0,0426;42858
0;0,0423;43939
0;0,0448;42587
0;0,0438;43444
0;0,0429;42858
0;0,0428;44282
0;0,045399999999999996;42458
0;0,0443;42728
0;0,0428;43095
0;0,0448;43618
0;0,0424;43095
0;0,0445;43467
0;0,0425;42951
0;0,0504;43618
0;0,0441;43273
0;0,0435;43524
0;0,0426;42979
0;0,0438;43391
0;0,0443;43675
0;0,044;43675
0;0,0446;43392
0;0,0436;43673
0;0,0438;42321
0;0,046;43141
0;0,0448;42515
0;0,045899999999999996;42949
0;0,0446;42515
0;0,043300000000000005;43273
0;0,0445;42673
0;0,043300000000000005;43052
0;0,0425;42545
0;0,0434;43859
0;0,0446;42508
0;0,0449;43846
0;0,0429;44013
0;0,045599999999999995;42545
0;0,0446;42824
0;0,0439;42703
0;0,043699999999999996;43358
0;0,0443;42673
0;0,0449;43846
0;0,0427;42951
0;0,045000000000000005;43202
0;0,0432;43013
0;0,0448;43171
0;0,0426;43088
0;0,0421;43227
0;0,0457;43697
0;0,0446;43162
0;0,0431;43939
0;0,0438;42561
0;0,0443;43879
0;0,0435;42951
0;0,0453;42703
0;0,0458;43171
0;0,0451;43237
0;0,0431;42951
0;0,047299999999999995;43088
0;0,0421;43095
0;0,041;43227
0;0,0443;43113
0;0,0445;42703
0;0,0426;43227
0;0,0448;42756
0;0,0451;43202
0;0,043300000000000005;42561
0;0,0446;43171
0;0,0438;42703
0;0,0457;43141
0;0,0448;42458
0;0,044199999999999996;43519
0;0,044199999999999996;43675
0;0,0434;41815
0;0,0443;42471
0;0,0424;42545
0;0,0438;43052
0;0,046;43098
0;0,0434;43444
0;0,0435;43012
0;0,05;43618
0;0,0436;43052
0;0,043699999999999996;42561
0;0,043000000000000003;43266
0;0,0443;43675
0;0,045399999999999996;42458
0;0,0448;43202
0;0,0441;43162
0;0,0418;43227
0;0,0446;42508
0;0,0426;43052
0;0,0434;43012
0;0,0436;42412
0;0,0438;42508
0;0,0441;42547
0;0,0451;43113
0;0,043300000000000005;43113
0;0,045200000000000004;43900
0;0,0431;43673
0;0,0448;43392
0;0,0457;42870
0;0,045000000000000005;42870
0;0,0483;43162
0;0,0451;43525
0;0,045000000000000005;42515
0;0,043699999999999996;43360
0;0,0425;43524
0;0,0424;42951
0;0,041100000000000005;43227
0;0,0451;43098
0;0,0414;43465
0;0,0419;42951
0;0,041;43227
0;0,0434;42858
0;0,045899999999999996;42870
0;0,045399999999999996;43392
0;0,044;43392
0;0,045000000000000005;43171
0;0,0431;43186
0;0,0439;43013
0;0,0431;43273
0;0,0434;43186
0;0,043000000000000003;42979
0;0,0426;43095
0;0,0435;43879
0;0,048600000000000004;43675
0;0,0434;43675
0;0,045200000000000004;42949
0;0,043300000000000005;43675
0;0,043300000000000005;43939
0;0,0445;42515
0;0,045399999999999996;43141
0;0,0436;44282
0;0,043699999999999996;43013
0;0,0427;43177
0;0,0416;43237
0;0,045399999999999996;42587
0;0,0434;42858
0;0,0441;43444
0;0,0423;43227
0;0,0432;43506
0;0,0451;42515
0;0,0451;43113
0;0,046;42870
0;0,0441;42515
0;0,046900000000000004;42949
0;0,045000000000000005;43675
0;0,0487;42561
0;0,0436;43052
0;0,043000000000000003;43859
0;0,0453;42547
0;0,0428;43227
0;0,044;42673
0;0,044;43879
0;0,045000000000000005;43392
0;0,045200000000000004;42508
0;0,0443;43444
0;0,0428;43444
0;0,0432;43859
0;0,0435;43879
0;0,0426;42951
0;0,0444;42703
0;0,0429;43266
0;0,0435;42412
0;0,044;43012
0;0,0426;43859
0;0,0448;42587
0;0,045599999999999995;43113
0;0,045200000000000004;42515
0;0,047299999999999995;42858
0;0,045000000000000005;43113
0;0,043699999999999996;43879
0;0,0434;43879
0;0,0434;43394
0;0,043300000000000005;43524
0;0,0418;43273
0;0,043300000000000005;42858
0;0,0424;44282
0;0,0449;42824
0;0,0435;43391
0;0,0445;43273
0;0,0431;43186
0;0,0419;43227
0;0,044700000000000004;42515
0;0,0438;42515
0;0,0444;43525
0;0,044199999999999996;42515
0;0,0436;43013
0;0,0443;43202
0;0,0424;43095
0;0,0453;43900
0;0,048900000000000006;42412
0;0,045200000000000004;43467
0;0,0429;43237
0;0,0428;44317
0;0,0446;43618
0;0,0465;43098
0;0,0425;44013
0;0,0449;43113
0;0,0448;43900
0;0,0441;43444
0;0,0445;42515
0;0,0443;42587
0;0,0431;41815
0;0,0446;43846
0;0,0429;43186
0;0,045399999999999996;42864
0;0,0425;43465
0;0,0441;42321
0;0,0431;43186
0;0,046;43098
0;0,0432;42858
0;0,0443;42728
0;0,049499999999999995;43237
0;0,0434;44013
0;0,0439;42728
0;0,0458;43697
0;0,0458;43141
0;0,0449;42989
0;0,0443;42471
0;0,0443;43879
0;0,043000000000000003;43186
0;0,0451;43900
0;0,0429;43232
0;0,0448;43392
0;0,0438;43879
0;0,0428;43939
0;0,0424;43227
0;0,045000000000000005;42547
0;0,0428;43465
0;0,0441;42673
0;0,0439;43360
0;0,043699999999999996;43186
0;0,0435;43939
0;0,045899999999999996;43098
0;0,0427;43273
0;0,0465;43675
0;0,0453;43697
0;0,0429;42951
0;0,045599999999999995;43618
0;0,0444;43519
0;0,045000000000000005;43392
0;0,0425;43939
0;0,0434;43186
0;0,045200000000000004;42949
0;0,0449;43618
0;0,0423;43088
0;0,043000000000000003;43186
0;0,0424;42951
0;0,0423;43358
0;0,0413;43266
0;0,0415;42951
0;0,0434;43879
0;0,0436;43444
0;0,0418;43227
0;0,0428;43186
0;0,0424;43859
0;0,0426;43266
0;0,048600000000000004;43013
0;0,0449;42471
0;0,0443;42864
0;0,0436;42561
0;0,0419;41815
0;0,044199999999999996;44013
0;0,0421;42545
0;0,0455;43113
0;0,0422;43177
0;0,045000000000000005;42756
0;0,0421;42951
0;0,0431;43859
0;0,0449;43900
0;0,044700000000000004;42989
0;0,0461;42870
0;0,0443;42728
0;0,0453;42949
0;0,0436;43358
0;0,0422;43266
0;0,045200000000000004;42673
0;0,044;43444
0;0,0448;42508
0;0,048900000000000006;42858
0;0,044199999999999996;43012
0;0,0423;44013
0;0,0429;42951
0;0,0432;43879
0;0,0445;43525
0;0,045000000000000005;42587
0;0,0436;43052
0;0,0421;43227
0;0,045599999999999995;43900
0;0,0441;43394
0;0,046;42458
0;0,0446;43202
0;0,0434;43227
0;0,0438;42321
0;0,0449;42824
0;0,0449;43675
0;0,0451;42508
0;0,0446;42673
0;0,0444;43524
0;0,0439;42561
0;0,0438;43859
0;0,0533;43618
0;0,1182;42321
0;0,0446;43186
0;0,0482;43266
0;0,0446;43618
0;0,0449;42864
0;0,0449;42547
0;0,0444;42587
0;0,0435;43939
0;0,044700000000000004;42703
0;0,044;42515
0;0,043699999999999996;42824
0;0,043300000000000005;43232
0;0,0438;43360
0;0,0419;43465
0;0,041999999999999996;42951
0;0,0439;42989
0;0,0427;44013
0;0,0451;42703
0;0,0435;43012
0;0,0531;42949
0;0,043000000000000003;43237
0;0,0449;43394
0;0,044700000000000004;43202
0;0,044;44282
0;0,0432;42858
0;0,046;43098
0;0,0427;43266
0;0,0445;43171
0;0,0425;43177
0;0,0443;43273
0;0,0424;43177
0;0,0441;43162
0;0,0444;43467
0;0,0439;42321
0;0,0441;42515
0;0,045599999999999995;43392
0;0,0439;42728
0;0,0448;42824
0;0,0451;43618
0;0,044700000000000004;42824
0;0,043000000000000003;43177
0;0,0425;43227
0;0,0462;43465
0;0,0435;42979
0;0,0441;42728
0;0,0432;43052
0;0,045000000000000005;42949
0;0,0458;42412
0;0,0432;42858
0;0,0444;42508
0;0,043300000000000005;42545
0;0,0448;43675
0;0,0448;43392
0;0,0429;43273
0;0,0428;43506
0;0,0438;43444
0;0,0427;43360
0;0,0428;44317
0;0,043699999999999996;43879
0;0,0449;43467
0;0,0428;42951
0;0,0427;44317
0;0,043699999999999996;42471
0;0,044199999999999996;42703
0;0,0481;43391
0;0,045000000000000005;42547
0;0,0451;43392
0;0,0439;43394
0;0,0444;43618
0;0,043300000000000005;43186
0;0,0441;43618
0;0,0451;42587
0;0,0428;43506
0;0,0457;42756
0;0,0435;43394
0;0,0443;43846
0;0,0424;43095
0;0,041999999999999996;43095
0;0,0439;43675
0;0,0429;44317
0;0,0435;43846
0;0,043300000000000005;43394
0;0,0444;42703
0;0,0429;43095
0;0,045399999999999996;42458
0;0,0455;42949
0;0,047299999999999995;43266
0;0,0434;43360
0;0,0425;43506
0;0,0421;43227
0;0,0443;42412
0;0,046;42756
0;0,0446;42547
0;0,0448;43525
0;0,0421;43273
0;0,0438;43673
0;0,044;42471
0;0,0434;43939
0;0,043000000000000003;43186
0;0,045000000000000005;42864
0;0,0425;43227
0;0,044700000000000004;42703
0;0,043300000000000005;43186
0;0,045000000000000005;42864
0;0,0439;42728
0;0,0428;41815
0;0,0446;43900
0;0,0432;44013
0;0,049499999999999995;43113
0;0,0448;42673
0;0,0436;42979
0;0,0446;43675
0;0,043300000000000005;43232
0;0,0448;43467
0;0,0453;43846
0;0,0432;43052
0;0,0443;41815
0;0,043000000000000003;42412
0;0,0429;42412
0;0,0444;43202
0;0,043300000000000005;42951
0;0,043699999999999996;42412
0;0,045200000000000004;42515
0;0,0441;42515
0;0,0453;43618
0;0,043000000000000003;43879
0;0,0443;43519
0;0,0438;42412
0;0,0429;43266
0;0,0434;42321
0;0,0511;43879
0;0,0432;43879
0;0,0444;42728
0;0,0441;43394
0;0,0427;43227
0;0,0426;43859
0;0,0426;42951
0;0,044700000000000004;43467
0;0,0438;43186
0;0,043300000000000005;43391
0;0,0465;42870
0;0,0443;43391
0;0,047299999999999995;43444
0;0,0443;43846
0;0,0434;44282
0;0,0425;43266
0;0,045899999999999996;43697
0;0,0436;43519
0;0,045000000000000005;43202
0;0,044199999999999996;42728
0;0,044700000000000004;42864
0;0,0443;42703
0;0,0474;42561
0;0,043699999999999996;43524
0;0,045399999999999996;42458
0;0,0429;44317
0;0,044700000000000004;43013
0;0,0428;43273
0;0,0451;42587
0;0,0431;43859
0;0,045899999999999996;43098
0;0,0444;42703
0;0,0444;42728
0;0,043000000000000003;42728
0;0,045000000000000005;43171
0;0,043699999999999996;43162
0;0,0429;44013
0;0,0416;44317
0;0,0439;42979
0;0,0445;42703
0;0,0461;42949
0;0,0448;43900
0;0,0441;43618
0;0,0449;42515
0;0,046900000000000004;43273
0;0,044199999999999996;42673
0;0,043000000000000003;43227
0;0,043699999999999996;42412
0;0,0446;42864
0;0,0449;43697
0;0,045200000000000004;42515
0;0,044;43273
0;0,0428;43227
0;0,0448;42587
0;0,0429;42951
0;0,0434;43444
0;0,0431;43360
0;0,0421;42951
0;0,045000000000000005;42824
0;0,0425;43095
0;0,0455;43141
0;0,041999999999999996;43095
0;0,0457;43697
0;0,0434;43012
0;0,0434;41815
0;0,0428;43232
0;0,0426;42545
0;0,0488;42458
0;0,045000000000000005;42824
0;0,0439;43394
0;0,0431;43232
0;0,0439;42745
0;0,0445;43171
0;0,0439;43524
0;0,0448;43900
0;0,0427;43273
0;0,0432;43506
0;0,0457;42587
0;0,045000000000000005;43618
0;0,043300000000000005;43052
0;0,041999999999999996;43237
0;0,0429;43186
0;0,0434;43012
0;0,0431;43360
0;0,0439;43879
0;0,0462;43098
0;0,0446;43900
0;0,0425;43237
0;0,0425;43360
0;0,049499999999999995;43879
0;0,044;42321
0;0,045000000000000005;43900
0;0,044199999999999996;43162
0;0,0431;42545
0;0,0431;43360
0;0,045899999999999996;42756
0;0,0438;43273
