Steps;Time;Cost
0;0,3316;70721
0;0,0115;70721
0;0,0135;70721
0;0,0099;70912
0;0,0094;70912
0;0,0085;70721
0;0,0143;70495
0;0,0085;70721
0;0,0101;70912
0;0,0104;71176
0;0,0132;71176
0;0,011300000000000001;70495
0;0,0085;70721
0;0,0094;70912
0;0,0112;70495
0;0,014;70495
0;0,0112;70495
0;0,0084;70721
0;0,011300000000000001;70495
0;0,0143;70495
0;0,0112;70495
0;0,010499999999999999;71176
0;0,0084;70721
0;0,0094;70912
0;0,0146;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,012;70912
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0104;71176
0;0,016900000000000002;70495
0;0,011600000000000001;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,013900000000000001;70495
0;0,0123;70495
0;0,0095;70912
0;0,0112;70495
0;0,0112;70495
0;0,0141;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,014;70495
0;0,0118;70495
0;0,0112;70495
0;0,0112;70495
0;0,0112;70495
0;0,013699999999999999;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,0134;70912
0;0,0153;70495
0;0,0117;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,014199999999999999;70495
0;0,011600000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,0138;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,0157;70495
0;0,0112;70495
0;0,0112;70495
0;0,0112;70495
0;0,014;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,0138;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,013900000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,014;70495
0;0,0112;70495
0;0,0112;70495
0;0,0112;70495
0;0,014;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0138;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0141;70495
0;0,0112;70495
0;0,0111;70495
0;0,011300000000000001;70495
0;0,0111;70495
0;0,015099999999999999;70495
0;0,0112;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,013900000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,0138;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,013900000000000001;70495
0;0,011300000000000001;70495
0;0,0111;70495
0;0,011399999999999999;70495
0;0,011399999999999999;70495
0;0,013900000000000001;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,013900000000000001;70495
0;0,0115;70495
0;0,0112;70495
0;0,0115;70495
0;0,0112;70495
0;0,0146;70495
0;0,011399999999999999;70495
0;0,0144;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011600000000000001;70495
0;0,0155;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,013900000000000001;70495
0;0,0132;70495
0;0,0112;70495
0;0,0115;70495
0;0,0138;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,013699999999999999;70495
0;0,011600000000000001;70495
0;0,0112;70495
0;0,0115;70495
0;0,013699999999999999;70495
0;0,0118;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,014199999999999999;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,0138;70495
0;0,0115;70495
0;0,0111;70495
0;0,0112;70495
0;0,0111;70495
0;0,013900000000000001;70495
0;0,0115;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,0156;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0143;70495
0;0,0141;70495
0;0,0112;70495
0;0,0118;70495
0;0,013900000000000001;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0111;70495
0;0,013699999999999999;70495
0;0,0115;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,013699999999999999;70495
0;0,0112;70495
0;0,0112;70495
0;0,0111;70495
0;0,011300000000000001;70495
0;0,013900000000000001;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0115;70495
0;0,0138;70495
0;0,0118;70495
0;0,0111;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,013900000000000001;70495
0;0,0115;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0198;70495
0;0,0121;70495
0;0,0111;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,0155;70495
0;0,0155;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,013900000000000001;70495
0;0,012;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,013900000000000001;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,013900000000000001;70495
0;0,0118;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0138;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0138;70495
0;0,011600000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,014;70495
0;0,011600000000000001;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,015000000000000001;70495
0;0,011399999999999999;70495
0;0,0111;70495
0;0,0112;70495
0;0,0112;70495
0;0,0143;70495
0;0,0129;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,013900000000000001;70495
0;0,0115;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,013900000000000001;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,013900000000000001;70495
0;0,0112;70495
0;0,0111;70495
0;0,0112;70495
0;0,0112;70495
0;0,0155;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,013;70495
0;0,0117;70495
0;0,011300000000000001;70495
0;0,0111;70495
0;0,0112;70495
0;0,0153;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0115;70495
0;0,014199999999999999;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,015000000000000001;70495
0;0,0141;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,013900000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,0111;70495
0;0,0141;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,0143;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,0144;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0143;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,0159;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0144;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0115;70495
0;0,0112;70495
0;0,0146;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0145;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,0112;70495
0;0,014199999999999999;70495
0;0,0112;70495
0;0,0112;70495
0;0,0112;70495
0;0,0143;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,0112;70495
0;0,0144;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0144;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,0156;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,0141;70495
0;0,0112;70495
0;0,0112;70495
0;0,0112;70495
0;0,0112;70495
0;0,0143;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0152;70495
0;0,0147;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0143;70495
0;0,0112;70495
0;0,0112;70495
0;0,0112;70495
0;0,014199999999999999;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,0143;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,0144;70495
0;0,0112;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,0157;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0144;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,0144;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,0143;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0144;70495
0;0,011399999999999999;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,0145;70495
0;0,0112;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,0144;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0115;70495
0;0,0145;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,0178;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0117;70495
0;0,0145;70495
0;0,0111;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0143;70495
0;0,0112;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,015099999999999999;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,015000000000000001;70495
0;0,014199999999999999;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,0138;70495
0;0,0112;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0138;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,015000000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;2,012;70495
0;0,0123;70495
0;0,011399999999999999;70495
0;0,011399999999999999;70495
0;0,012;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,011600000000000001;70495
0;0,011600000000000001;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0117;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0115;70495
0;0,0115;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,011600000000000001;70495
0;0,0111;70495
0;0,0112;70495
0;0,0112;70495
0;0,0115;70495
0;0,011600000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,0117;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0115;70495
0;0,011600000000000001;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,011600000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,0112;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,0112;70495
0;0,011600000000000001;70495
0;0,011399999999999999;70495
0;0,0124;70495
0;0,0112;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,0111;70495
0;0,0115;70495
0;0,0112;70495
0;0,0112;70495
0;0,015400000000000002;70495
0;0,011600000000000001;70495
0;0,0118;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0111;70495
0;0,0115;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,0111;70495
0;0,0112;70495
0;0,0115;70495
0;0,0112;70495
0;0,013699999999999999;70495
0;0,0112;70495
0;0,011399999999999999;70495
0;0,011399999999999999;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,011399999999999999;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,0112;70495
0;0,011300000000000001;70495
0;0,011300000000000001;70495
0;0,011600000000000001;70495
0;0,011399999999999999;70495
0;0,0117;70495
0;0,0112;70495
0;0,0117;70495
0;0,0112;70495
